month,day,hour,weekday,minute,i_m1sum,power_consumption
3,11,6,4,0,142.0,150.0
3,11,6,4,15,271.0,316.0
3,11,6,4,30,418.0,332.0
3,11,6,4,45,577.0,354.0
3,11,7,4,0,737.0,365.0
3,11,7,4,15,883.0,433.0
3,11,7,4,30,1033.0,437.0
3,11,7,4,45,1169.0,418.0
3,11,8,4,0,1294.0,408.0
3,11,8,4,15,1415.0,348.0
3,11,8,4,30,1527.0,353.0
3,11,8,4,45,1625.0,354.0
3,11,9,4,0,1716.0,353.0
3,11,9,4,15,1825.0,407.0
3,11,9,4,30,1897.0,401.0
3,11,9,4,45,1958.0,389.0
3,11,10,4,0,1996.0,401.0
3,11,10,4,15,2031.0,350.0
3,11,10,4,30,2058.0,337.0
3,11,10,4,45,2078.0,331.0
3,11,11,4,0,2082.0,346.0
3,11,11,4,15,2077.0,1519.0
3,11,11,4,30,2083.0,440.0
3,11,11,4,45,2069.0,75.0
3,11,12,4,0,2030.0,85.0
3,11,12,4,15,1978.0,86.0
3,11,12,4,30,1929.0,79.0
3,11,12,4,45,1866.0,82.0
3,11,13,4,0,1786.0,74.0
3,11,13,4,15,1711.0,65.0
3,11,13,4,30,1621.0,96.0
3,11,13,4,45,1528.0,72.0
3,11,14,4,0,1410.0,108.0
3,11,14,4,15,1287.0,362.0
3,11,14,4,30,1156.0,134.0
3,11,14,4,45,1032.0,84.0
3,11,15,4,0,884.0,71.0
3,11,15,4,15,744.0,154.0
3,11,15,4,30,564.0,68.0
3,11,15,4,45,410.0,46.0
3,11,16,4,0,293.0,91.0
3,11,16,4,15,188.0,87.0
3,11,16,4,30,107.0,101.0
3,11,16,4,45,46.0,0.0
3,11,17,4,0,22.0,0.0
3,11,17,4,15,7.0,0.0
3,11,17,4,30,2.0,0.0
3,11,17,4,45,0.0,0.0
3,11,18,4,0,0.0,0.0
3,11,18,4,15,0.0,0.0
3,11,18,4,30,0.0,0.0
3,11,18,4,45,0.0,0.0
3,11,19,4,0,0.0,0.0
3,11,19,4,15,0.0,0.0
3,11,19,4,30,0.0,0.0
3,11,19,4,45,0.0,0.0
3,11,20,4,0,0.0,0.0
3,11,20,4,15,0.0,0.0
3,11,20,4,30,0.0,0.0
3,11,20,4,45,0.0,0.0
3,11,21,4,0,0.0,0.0
3,11,21,4,15,0.0,0.0
3,11,21,4,30,0.0,0.0
3,11,21,4,45,0.0,0.0
3,11,22,4,0,0.0,0.0
3,11,22,4,15,0.0,0.0
3,11,22,4,30,0.0,0.0
3,11,22,4,45,0.0,0.0
3,11,23,4,0,0.0,0.0
3,11,23,4,15,0.0,0.0
3,11,23,4,30,0.0,0.0
3,11,23,4,45,0.0,0.0
3,12,0,5,0,0.0,0.0
3,12,0,5,15,0.0,0.0
3,12,0,5,30,0.0,0.0
3,12,0,5,45,0.0,0.0
3,12,1,5,0,0.0,0.0
3,12,1,5,15,0.0,0.0
3,12,1,5,30,0.0,0.0
3,12,1,5,45,0.0,0.0
3,12,2,5,0,0.0,0.0
3,12,2,5,15,0.0,0.0
3,12,2,5,30,0.0,0.0
3,12,2,5,45,0.0,0.0
3,12,3,5,0,0.0,0.0
3,12,3,5,15,0.0,0.0
3,12,3,5,30,0.0,0.0
3,12,3,5,45,0.0,0.0
3,12,4,5,0,0.0,0.0
3,12,4,5,15,0.0,0.0
3,12,4,5,30,0.0,0.0
3,12,4,5,45,0.0,0.0
3,12,5,5,0,0.0,0.0
3,12,5,5,15,6.0,0.0
3,12,5,5,30,15.0,0.0
3,12,5,5,45,61.0,73.0
3,12,6,5,0,178.0,302.0
3,12,6,5,15,313.0,89.0
3,12,6,5,30,467.0,303.0
3,12,6,5,45,627.0,371.0
3,12,7,5,0,783.0,371.0
3,12,7,5,15,936.0,398.0
3,12,7,5,30,1089.0,405.0
3,12,7,5,45,1223.0,417.0
3,12,8,5,0,1343.0,519.0
3,12,8,5,15,1461.0,353.0
3,12,8,5,30,1560.0,341.0
3,12,8,5,45,1650.0,342.0
3,12,9,5,0,1740.0,345.0
3,12,9,5,15,1831.0,386.0
3,12,9,5,30,1901.0,396.0
3,12,9,5,45,1954.0,385.0
3,12,10,5,0,1999.0,383.0
3,12,10,5,15,2024.0,332.0
3,12,10,5,30,2048.0,361.0
3,12,10,5,45,2064.0,340.0
3,12,11,5,0,2071.0,331.0
3,12,11,5,15,2067.0,1509.0
3,12,11,5,30,2053.0,399.0
3,12,11,5,45,2036.0,89.0
3,12,12,5,0,1997.0,89.0
3,12,12,5,15,1961.0,87.0
3,12,12,5,30,1909.0,98.0
3,12,12,5,45,1850.0,88.0
3,12,13,5,0,1781.0,73.0
3,12,13,5,15,1702.0,67.0
3,12,13,5,30,1610.0,64.0
3,12,13,5,45,1509.0,62.0
3,12,14,5,0,1385.0,84.0
3,12,14,5,15,1261.0,304.0
3,12,14,5,30,1153.0,418.0
3,12,14,5,45,1017.0,843.0
3,12,15,5,0,862.0,91.0
3,12,15,5,15,715.0,458.0
3,12,15,5,30,529.0,259.0
3,12,15,5,45,406.0,89.0
3,12,16,5,0,291.0,185.0
3,12,16,5,15,188.0,303.0
3,12,16,5,30,106.0,143.0
3,12,16,5,45,46.0,0.0
3,12,17,5,0,22.0,0.0
3,12,17,5,15,9.0,0.0
3,12,17,5,30,2.0,0.0
3,12,17,5,45,0.0,0.0
3,12,18,5,0,0.0,0.0
3,12,18,5,15,0.0,0.0
3,12,18,5,30,0.0,0.0
3,12,18,5,45,0.0,0.0
3,12,19,5,0,0.0,0.0
3,12,19,5,15,0.0,0.0
3,12,19,5,30,0.0,0.0
3,12,19,5,45,0.0,0.0
3,12,20,5,0,0.0,0.0
3,12,20,5,15,0.0,0.0
3,12,20,5,30,0.0,0.0
3,12,20,5,45,0.0,0.0
3,12,21,5,0,0.0,0.0
3,12,21,5,15,0.0,0.0
3,12,21,5,30,0.0,0.0
3,12,21,5,45,0.0,0.0
3,12,22,5,0,0.0,0.0
3,12,22,5,15,0.0,0.0
3,12,22,5,30,0.0,0.0
3,12,22,5,45,0.0,0.0
3,12,23,5,0,0.0,0.0
3,12,23,5,15,0.0,0.0
3,12,23,5,30,0.0,0.0
3,12,23,5,45,0.0,0.0
3,13,0,6,0,0.0,0.0
3,13,0,6,15,0.0,0.0
3,13,0,6,30,0.0,0.0
3,13,0,6,45,0.0,0.0
3,13,1,6,0,0.0,0.0
3,13,1,6,15,0.0,0.0
3,13,1,6,30,0.0,0.0
3,13,1,6,45,0.0,0.0
3,13,2,6,0,0.0,0.0
3,13,2,6,15,0.0,0.0
3,13,2,6,30,0.0,0.0
3,13,2,6,45,0.0,0.0
3,13,3,6,0,0.0,0.0
3,13,3,6,15,0.0,0.0
3,13,3,6,30,0.0,0.0
3,13,3,6,45,0.0,0.0
3,13,4,6,0,0.0,0.0
3,13,4,6,15,0.0,0.0
3,13,4,6,30,0.0,0.0
3,13,4,6,45,0.0,0.0
3,13,5,6,0,2.0,0.0
3,13,5,6,15,7.0,0.0
3,13,5,6,30,18.0,0.0
3,13,5,6,45,65.0,71.0
3,13,6,6,0,174.0,296.0
3,13,6,6,15,305.0,393.0
3,13,6,6,30,451.0,389.0
3,13,6,6,45,609.0,400.0
3,13,7,6,0,761.0,403.0
3,13,7,6,15,909.0,420.0
3,13,7,6,30,1057.0,417.0
3,13,7,6,45,1182.0,425.0
3,13,8,6,0,1305.0,421.0
3,13,8,6,15,1429.0,356.0
3,13,8,6,30,1535.0,354.0
3,13,8,6,45,1626.0,360.0
3,13,9,6,0,1704.0,378.0
3,13,9,6,15,1791.0,410.0
3,13,9,6,30,1853.0,395.0
3,13,9,6,45,1910.0,402.0
3,13,10,6,0,1948.0,403.0
3,13,10,6,15,1983.0,353.0
3,13,10,6,30,2008.0,352.0
3,13,10,6,45,2016.0,421.0
3,13,11,6,0,2019.0,359.0
3,13,11,6,15,2018.0,1459.0
3,13,11,6,30,2006.0,609.0
3,13,11,6,45,1986.0,107.0
3,13,12,6,0,1955.0,101.0
3,13,12,6,15,1928.0,90.0
3,13,12,6,30,1870.0,88.0
3,13,12,6,45,1818.0,104.0
3,13,13,6,0,1755.0,90.0
3,13,13,6,15,1678.0,81.0
3,13,13,6,30,1570.0,83.0
3,13,13,6,45,1462.0,71.0
3,13,14,6,0,1339.0,62.0
3,13,14,6,15,1227.0,362.0
3,13,14,6,30,1121.0,108.0
3,13,14,6,45,1000.0,79.0
3,13,15,6,0,814.0,73.0
3,13,15,6,15,633.0,66.0
3,13,15,6,30,515.0,61.0
3,13,15,6,45,396.0,78.0
3,13,16,6,0,285.0,80.0
3,13,16,6,15,186.0,133.0
3,13,16,6,30,109.0,0.0
3,13,16,6,45,51.0,26.0
3,13,17,6,0,27.0,5.0
3,13,17,6,15,11.0,0.0
3,13,17,6,30,4.0,0.0
3,13,17,6,45,0.0,0.0
3,13,18,6,0,0.0,0.0
3,13,18,6,15,0.0,0.0
3,13,18,6,30,0.0,0.0
3,13,18,6,45,0.0,0.0
3,13,19,6,0,0.0,0.0
3,13,19,6,15,0.0,0.0
3,13,19,6,30,0.0,0.0
3,13,19,6,45,0.0,0.0
3,13,20,6,0,0.0,0.0
3,13,20,6,15,0.0,0.0
3,13,20,6,30,0.0,0.0
3,13,20,6,45,0.0,0.0
3,13,21,6,0,0.0,0.0
3,13,21,6,15,0.0,0.0
3,13,21,6,30,0.0,0.0
3,13,21,6,45,0.0,0.0
3,13,22,6,0,0.0,0.0
3,13,22,6,15,0.0,0.0
3,13,22,6,30,0.0,0.0
3,13,22,6,45,0.0,0.0
3,13,23,6,0,0.0,0.0
3,13,23,6,15,0.0,0.0
3,13,23,6,30,0.0,0.0
3,13,23,6,45,0.0,0.0
3,14,0,0,0,0.0,0.0
3,14,0,0,15,0.0,0.0
3,14,0,0,30,0.0,0.0
3,14,0,0,45,0.0,0.0
3,14,1,0,0,0.0,0.0
3,14,1,0,15,0.0,0.0
3,14,1,0,30,0.0,0.0
3,14,1,0,45,0.0,0.0
3,14,2,0,0,0.0,0.0
3,14,2,0,15,0.0,0.0
3,14,2,0,30,0.0,0.0
3,14,2,0,45,0.0,0.0
3,14,3,0,0,0.0,0.0
3,14,3,0,15,0.0,0.0
3,14,3,0,30,0.0,0.0
3,14,3,0,45,0.0,0.0
3,14,4,0,0,0.0,0.0
3,14,4,0,15,0.0,0.0
3,14,4,0,30,0.0,0.0
3,14,4,0,45,0.0,0.0
3,14,5,0,0,2.0,0.0
3,14,5,0,15,8.0,0.0
3,14,5,0,30,23.0,0.0
3,14,5,0,45,84.0,57.0
3,14,6,0,0,187.0,306.0
3,14,6,0,15,292.0,385.0
3,14,6,0,30,433.0,385.0
3,14,6,0,45,630.0,372.0
3,14,7,0,0,778.0,414.0
3,14,7,0,15,475.0,319.0
3,14,7,0,30,822.0,301.0
3,14,7,0,45,1032.0,321.0
3,14,8,0,0,1153.0,327.0
3,14,8,0,15,1248.0,277.0
3,14,8,0,30,1321.0,298.0
3,14,8,0,45,1394.0,297.0
3,14,9,0,0,1501.0,281.0
3,14,9,0,15,1539.0,433.0
3,14,9,0,30,1160.0,681.0
3,14,9,0,45,552.0,324.0
3,14,10,0,0,572.0,255.0
3,14,10,0,15,1669.0,303.0
3,14,10,0,30,1681.0,348.0
3,14,10,0,45,1467.0,305.0
3,14,11,0,0,1696.0,372.0
3,14,11,0,15,1653.0,1614.0
3,14,11,0,30,1897.0,631.0
3,14,11,0,45,1359.0,326.0
3,14,12,0,0,1820.0,665.0
3,14,12,0,15,1251.0,315.0
3,14,12,0,30,1216.0,76.0
3,14,12,0,45,1112.0,85.0
3,14,13,0,0,837.0,310.0
3,14,13,0,15,1066.0,293.0
3,14,13,0,30,1146.0,91.0
3,14,13,0,45,1124.0,72.0
3,14,14,0,0,1181.0,112.0
3,14,14,0,15,1168.0,454.0
3,14,14,0,30,980.0,464.0
3,14,14,0,45,824.0,97.0
3,14,15,0,0,700.0,23.0
3,14,15,0,15,709.0,58.0
3,14,15,0,30,536.0,94.0
3,14,15,0,45,388.0,58.0
3,14,16,0,0,284.0,42.0
3,14,16,0,15,182.0,40.0
3,14,16,0,30,110.0,50.0
3,14,16,0,45,53.0,73.0
3,14,17,0,0,31.0,1.0
3,14,17,0,15,11.0,0.0
3,14,17,0,30,4.0,0.0
3,14,17,0,45,0.0,0.0
3,14,18,0,0,0.0,0.0
3,14,18,0,15,0.0,0.0
3,14,18,0,30,0.0,0.0
3,14,18,0,45,0.0,0.0
3,14,19,0,0,0.0,0.0
3,14,19,0,15,0.0,0.0
3,14,19,0,30,0.0,0.0
3,14,19,0,45,0.0,0.0
3,14,20,0,0,0.0,0.0
3,14,20,0,15,0.0,0.0
3,14,20,0,30,0.0,0.0
3,14,20,0,45,0.0,0.0
3,14,21,0,0,0.0,0.0
3,14,21,0,15,0.0,0.0
3,14,21,0,30,0.0,0.0
3,14,21,0,45,0.0,0.0
3,14,22,0,0,0.0,0.0
3,14,22,0,15,0.0,0.0
3,14,22,0,30,0.0,0.0
3,14,22,0,45,0.0,0.0
3,14,23,0,0,0.0,0.0
3,14,23,0,15,0.0,0.0
3,14,23,0,30,0.0,0.0
3,14,23,0,45,0.0,0.0
3,15,0,1,0,0.0,0.0
3,15,0,1,15,0.0,0.0
3,15,0,1,30,0.0,0.0
3,15,0,1,45,0.0,0.0
3,15,1,1,0,0.0,0.0
3,15,1,1,15,0.0,0.0
3,15,1,1,30,0.0,0.0
3,15,1,1,45,0.0,0.0
3,15,2,1,0,0.0,0.0
3,15,2,1,15,0.0,0.0
3,15,2,1,30,0.0,0.0
3,15,2,1,45,0.0,0.0
3,15,3,1,0,0.0,0.0
3,15,3,1,15,0.0,0.0
3,15,3,1,30,0.0,0.0
3,15,3,1,45,0.0,0.0
3,15,4,1,0,0.0,0.0
3,15,4,1,15,0.0,0.0
3,15,4,1,30,0.0,0.0
3,15,4,1,45,0.0,0.0
3,15,5,1,0,0.0,0.0
3,15,5,1,15,5.0,0.0
3,15,5,1,30,13.0,0.0
3,15,5,1,45,41.0,1.0
3,15,6,1,0,73.0,69.0
3,15,6,1,15,110.0,157.0
3,15,6,1,30,148.0,240.0
3,15,6,1,45,195.0,331.0
3,15,7,1,0,234.0,407.0
3,15,7,1,15,247.0,379.0
3,15,7,1,30,292.0,376.0
3,15,7,1,45,361.0,369.0
3,15,8,1,0,374.0,370.0
3,15,8,1,15,373.0,320.0
3,15,8,1,30,403.0,303.0
3,15,8,1,45,556.0,298.0
3,15,9,1,0,1031.0,349.0
3,15,9,1,15,1391.0,404.0
3,15,9,1,30,783.0,355.0
3,15,9,1,45,627.0,347.0
3,15,10,1,0,421.0,331.0
3,15,10,1,15,405.0,279.0
3,15,10,1,30,475.0,277.0
3,15,10,1,45,535.0,288.0
3,15,11,1,0,634.0,288.0
3,15,11,1,15,1016.0,1377.0
3,15,11,1,30,592.0,570.0
3,15,11,1,45,800.0,60.0
3,15,12,1,0,1125.0,136.0
3,15,12,1,15,690.0,71.0
3,15,12,1,30,1130.0,82.0
3,15,12,1,45,1123.0,74.0
3,15,13,1,0,734.0,63.0
3,15,13,1,15,571.0,218.0
3,15,13,1,30,646.0,101.0
3,15,13,1,45,422.0,68.0
3,15,14,1,0,351.0,78.0
3,15,14,1,15,379.0,58.0
3,15,14,1,30,335.0,95.0
3,15,14,1,45,305.0,41.0
3,15,15,1,0,198.0,48.0
3,15,15,1,15,147.0,80.0
3,15,15,1,30,83.0,81.0
3,15,15,1,45,66.0,47.0
3,15,16,1,0,55.0,47.0
3,15,16,1,15,40.0,32.0
3,15,16,1,30,20.0,0.0
3,15,16,1,45,11.0,0.0
3,15,17,1,0,5.0,0.0
3,15,17,1,15,2.0,0.0
3,15,17,1,30,0.0,0.0
3,15,17,1,45,0.0,0.0
3,15,18,1,0,0.0,0.0
3,15,18,1,15,0.0,0.0
3,15,18,1,30,0.0,0.0
3,15,18,1,45,0.0,0.0
3,15,19,1,0,0.0,0.0
3,15,19,1,15,0.0,0.0
3,15,19,1,30,0.0,0.0
3,15,19,1,45,0.0,0.0
3,15,20,1,0,0.0,0.0
3,15,20,1,15,0.0,0.0
3,15,20,1,30,0.0,0.0
3,15,20,1,45,0.0,0.0
3,15,21,1,0,0.0,0.0
3,15,21,1,15,0.0,0.0
3,15,21,1,30,0.0,0.0
3,15,21,1,45,0.0,0.0
3,15,22,1,0,0.0,0.0
3,15,22,1,15,0.0,0.0
3,15,22,1,30,0.0,0.0
3,15,22,1,45,0.0,0.0
3,15,23,1,0,0.0,0.0
3,15,23,1,15,0.0,0.0
3,15,23,1,30,0.0,0.0
3,15,23,1,45,0.0,0.0
3,16,0,2,0,0.0,0.0
3,16,0,2,15,0.0,0.0
3,16,0,2,30,0.0,0.0
3,16,0,2,45,0.0,0.0
3,16,1,2,0,0.0,0.0
3,16,1,2,15,0.0,0.0
3,16,1,2,30,0.0,0.0
3,16,1,2,45,0.0,0.0
3,16,2,2,0,0.0,0.0
3,16,2,2,15,0.0,0.0
3,16,2,2,30,0.0,0.0
3,16,2,2,45,0.0,0.0
3,16,3,2,0,0.0,0.0
3,16,3,2,15,0.0,0.0
3,16,3,2,30,0.0,0.0
3,16,3,2,45,0.0,0.0
3,16,4,2,0,0.0,0.0
3,16,4,2,15,0.0,0.0
3,16,4,2,30,0.0,0.0
3,16,4,2,45,0.0,0.0
3,16,5,2,0,2.0,0.0
3,16,5,2,15,8.0,0.0
3,16,5,2,30,9.0,0.0
3,16,5,2,45,19.0,0.0
3,16,6,2,0,40.0,0.0
3,16,6,2,15,60.0,62.0
3,16,6,2,30,66.0,84.0
3,16,6,2,45,77.0,107.0
3,16,7,2,0,89.0,124.0
3,16,7,2,15,233.0,404.0
3,16,7,2,30,162.0,273.0
3,16,7,2,45,113.0,178.0
3,16,8,2,0,125.0,203.0
3,16,8,2,15,173.0,295.0
3,16,8,2,30,239.0,398.0
3,16,8,2,45,320.0,452.0
3,16,9,2,0,442.0,444.0
3,16,9,2,15,406.0,538.0
3,16,9,2,30,432.0,537.0
3,16,9,2,45,392.0,543.0
3,16,10,2,0,432.0,541.0
3,16,10,2,15,639.0,409.0
3,16,10,2,30,472.0,419.0
3,16,10,2,45,365.0,402.0
3,16,11,2,0,297.0,393.0
3,16,11,2,15,196.0,346.0
3,16,11,2,30,172.0,303.0
3,16,11,2,45,129.0,214.0
3,16,12,2,0,160.0,265.0
3,16,12,2,15,470.0,871.0
3,16,12,2,30,363.0,676.0
3,16,12,2,45,343.0,480.0
3,16,13,2,0,232.0,95.0
3,16,13,2,15,198.0,95.0
3,16,13,2,30,202.0,46.0
3,16,13,2,45,263.0,149.0
3,16,14,2,0,458.0,39.0
3,16,14,2,15,477.0,54.0
3,16,14,2,30,309.0,111.0
3,16,14,2,45,175.0,58.0
3,16,15,2,0,165.0,51.0
3,16,15,2,15,154.0,61.0
3,16,15,2,30,235.0,97.0
3,16,15,2,45,301.0,49.0
3,16,16,2,0,298.0,42.0
3,16,16,2,15,189.0,36.0
3,16,16,2,30,142.0,35.0
3,16,16,2,45,75.0,37.0
3,16,17,2,0,31.0,0.0
3,16,17,2,15,13.0,0.0
3,16,17,2,30,4.0,0.0
3,16,17,2,45,0.0,0.0
3,16,18,2,0,0.0,0.0
3,16,18,2,15,0.0,0.0
3,16,18,2,30,0.0,0.0
3,16,18,2,45,0.0,0.0
3,16,19,2,0,0.0,0.0
3,16,19,2,15,0.0,0.0
3,16,19,2,30,0.0,0.0
3,16,19,2,45,0.0,0.0
3,16,20,2,0,0.0,0.0
3,16,20,2,15,0.0,0.0
3,16,20,2,30,0.0,0.0
3,16,20,2,45,0.0,0.0
3,16,21,2,0,0.0,0.0
3,16,21,2,15,0.0,0.0
3,16,21,2,30,0.0,0.0
3,16,21,2,45,0.0,0.0
3,16,22,2,0,0.0,0.0
3,16,22,2,15,0.0,0.0
3,16,22,2,30,0.0,0.0
3,16,22,2,45,0.0,0.0
3,16,23,2,0,0.0,0.0
3,16,23,2,15,0.0,0.0
3,16,23,2,30,0.0,0.0
3,16,23,2,45,0.0,0.0
3,17,0,3,0,0.0,0.0
3,17,0,3,15,0.0,0.0
3,17,0,3,30,0.0,0.0
3,17,0,3,45,0.0,0.0
3,17,1,3,0,0.0,0.0
3,17,1,3,15,0.0,0.0
3,17,1,3,30,0.0,0.0
3,17,1,3,45,0.0,0.0
3,17,2,3,0,0.0,0.0
3,17,2,3,15,0.0,0.0
3,17,2,3,30,0.0,0.0
3,17,2,3,45,0.0,0.0
3,17,3,3,0,0.0,0.0
3,17,3,3,15,0.0,0.0
3,17,3,3,30,0.0,0.0
3,17,3,3,45,0.0,0.0
3,17,4,3,0,0.0,0.0
3,17,4,3,15,0.0,0.0
3,17,4,3,30,0.0,0.0
3,17,4,3,45,0.0,0.0
3,17,5,3,0,2.0,0.0
3,17,5,3,15,11.0,0.0
3,17,5,3,30,19.0,0.0
3,17,5,3,45,47.0,0.0
3,17,6,3,0,83.0,105.0
3,17,6,3,15,127.0,198.0
3,17,6,3,30,177.0,299.0
3,17,6,3,45,238.0,404.0
3,17,7,3,0,293.0,427.0
3,17,7,3,15,343.0,485.0
3,17,7,3,30,423.0,472.0
3,17,7,3,45,534.0,476.0
3,17,8,3,0,677.0,482.0
3,17,8,3,15,791.0,392.0
3,17,8,3,30,941.0,414.0
3,17,8,3,45,955.0,412.0
3,17,9,3,0,1145.0,408.0
3,17,9,3,15,1319.0,83.0
3,17,9,3,30,1253.0,39.0
3,17,9,3,45,1251.0,59.0
3,17,10,3,0,1294.0,64.0
3,17,10,3,15,1475.0,100.0
3,17,10,3,30,1667.0,110.0
3,17,10,3,45,1716.0,94.0
3,17,11,3,0,1617.0,118.0
3,17,11,3,15,1364.0,93.0
3,17,11,3,30,1236.0,35.0
3,17,11,3,45,1534.0,109.0
3,17,12,3,0,1269.0,103.0
3,17,12,3,15,1190.0,223.0
3,17,12,3,30,1389.0,22.0
3,17,12,3,45,1716.0,112.0
3,17,13,3,0,1202.0,90.0
3,17,13,3,15,781.0,57.0
3,17,13,3,30,505.0,82.0
3,17,13,3,45,470.0,58.0
3,17,14,3,0,424.0,82.0
3,17,14,3,15,401.0,576.0
3,17,14,3,30,388.0,566.0
3,17,14,3,45,352.0,554.0
3,17,15,3,0,354.0,575.0
3,17,15,3,15,342.0,619.0
3,17,15,3,30,381.0,710.0
3,17,15,3,45,289.0,540.0
3,17,16,3,0,189.0,341.0
3,17,16,3,15,138.0,224.0
3,17,16,3,30,117.0,175.0
3,17,16,3,45,85.0,127.0
3,17,17,3,0,37.0,33.0
3,17,17,3,15,11.0,0.0
3,17,17,3,30,3.0,0.0
3,17,17,3,45,0.0,0.0
3,17,18,3,0,0.0,0.0
3,17,18,3,15,0.0,0.0
3,17,18,3,30,0.0,0.0
3,17,18,3,45,0.0,0.0
3,17,19,3,0,0.0,0.0
3,17,19,3,15,0.0,0.0
3,17,19,3,30,0.0,0.0
3,17,19,3,45,0.0,0.0
3,17,20,3,0,0.0,0.0
3,17,20,3,15,0.0,0.0
3,17,20,3,30,0.0,0.0
3,17,20,3,45,0.0,0.0
3,17,21,3,0,0.0,0.0
3,17,21,3,15,0.0,0.0
3,17,21,3,30,0.0,0.0
3,17,21,3,45,0.0,0.0
3,17,22,3,0,0.0,0.0
3,17,22,3,15,0.0,0.0
3,17,22,3,30,0.0,0.0
3,17,22,3,45,0.0,0.0
3,17,23,3,0,0.0,0.0
3,17,23,3,15,0.0,0.0
3,17,23,3,30,0.0,0.0
3,17,23,3,45,0.0,0.0
3,18,0,4,0,0.0,0.0
3,18,0,4,15,0.0,0.0
3,18,0,4,30,0.0,0.0
3,18,0,4,45,0.0,0.0
3,18,1,4,0,0.0,0.0
3,18,1,4,15,0.0,0.0
3,18,1,4,30,0.0,0.0
3,18,1,4,45,0.0,0.0
3,18,2,4,0,0.0,0.0
3,18,2,4,15,0.0,0.0
3,18,2,4,30,0.0,0.0
3,18,2,4,45,0.0,0.0
3,18,3,4,0,0.0,0.0
3,18,3,4,15,0.0,0.0
3,18,3,4,30,0.0,0.0
3,18,3,4,45,0.0,0.0
3,18,4,4,0,0.0,0.0
3,18,4,4,15,0.0,0.0
3,18,4,4,30,0.0,0.0
3,18,4,4,45,0.0,0.0
3,18,5,4,0,2.0,0.0
3,18,5,4,15,7.0,0.0
3,18,5,4,30,21.0,0.0
3,18,5,4,45,51.0,46.0
3,18,6,4,0,91.0,122.0
3,18,6,4,15,137.0,220.0
3,18,6,4,30,185.0,305.0
3,18,6,4,45,235.0,390.0
3,18,7,4,0,284.0,397.0
3,18,7,4,15,338.0,340.0
3,18,7,4,30,412.0,329.0
3,18,7,4,45,540.0,335.0
3,18,8,4,0,603.0,342.0
3,18,8,4,15,643.0,298.0
3,18,8,4,30,638.0,279.0
3,18,8,4,45,719.0,280.0
3,18,9,4,0,685.0,287.0
3,18,9,4,15,828.0,297.0
3,18,9,4,30,1130.0,324.0
3,18,9,4,45,1033.0,319.0
3,18,10,4,0,1128.0,321.0
3,18,10,4,15,1213.0,279.0
3,18,10,4,30,1330.0,276.0
3,18,10,4,45,1340.0,254.0
3,18,11,4,0,1500.0,280.0
3,18,11,4,15,1441.0,1474.0
3,18,11,4,30,1498.0,640.0
3,18,11,4,45,1305.0,85.0
3,18,12,4,0,1250.0,56.0
3,18,12,4,15,1536.0,63.0
3,18,12,4,30,1514.0,74.0
3,18,12,4,45,1548.0,155.0
3,18,13,4,0,1468.0,92.0
3,18,13,4,15,1624.0,450.0
3,18,13,4,30,1399.0,604.0
3,18,13,4,45,1344.0,366.0
3,18,14,4,0,1152.0,78.0
3,18,14,4,15,810.0,349.0
3,18,14,4,30,690.0,106.0
3,18,14,4,45,604.0,207.0
3,18,15,4,0,556.0,569.0
3,18,15,4,15,463.0,77.0
3,18,15,4,30,371.0,42.0
3,18,15,4,45,303.0,56.0
3,18,16,4,0,219.0,62.0
3,18,16,4,15,152.0,81.0
3,18,16,4,30,94.0,142.0
3,18,16,4,45,63.0,57.0
3,18,17,4,0,33.0,26.0
3,18,17,4,15,11.0,0.0
3,18,17,4,30,5.0,0.0
3,18,17,4,45,0.0,0.0
3,18,18,4,0,0.0,0.0
3,18,18,4,15,0.0,0.0
3,18,18,4,30,0.0,0.0
3,18,18,4,45,0.0,0.0
3,18,19,4,0,0.0,0.0
3,18,19,4,15,0.0,0.0
3,18,19,4,30,0.0,0.0
3,18,19,4,45,0.0,0.0
3,18,20,4,0,0.0,0.0
3,18,20,4,15,0.0,0.0
3,18,20,4,30,0.0,0.0
3,18,20,4,45,0.0,0.0
3,18,21,4,0,0.0,0.0
3,18,21,4,15,0.0,0.0
3,18,21,4,30,0.0,0.0
3,18,21,4,45,0.0,0.0
3,18,22,4,0,0.0,0.0
3,18,22,4,15,0.0,0.0
3,18,22,4,30,0.0,0.0
3,18,22,4,45,0.0,0.0
3,18,23,4,0,0.0,0.0
3,18,23,4,15,0.0,0.0
3,18,23,4,30,0.0,0.0
3,18,23,4,45,0.0,0.0
3,19,0,5,0,0.0,0.0
3,19,0,5,15,0.0,0.0
3,19,0,5,30,0.0,0.0
3,19,0,5,45,0.0,0.0
3,19,1,5,0,0.0,0.0
3,19,1,5,15,0.0,0.0
3,19,1,5,30,0.0,0.0
3,19,1,5,45,0.0,0.0
3,19,2,5,0,0.0,0.0
3,19,2,5,15,0.0,0.0
3,19,2,5,30,0.0,0.0
3,19,2,5,45,0.0,0.0
3,19,3,5,0,0.0,0.0
3,19,3,5,15,0.0,0.0
3,19,3,5,30,0.0,0.0
3,19,3,5,45,0.0,0.0
3,19,4,5,0,0.0,0.0
3,19,4,5,15,0.0,0.0
3,19,4,5,30,0.0,0.0
3,19,4,5,45,0.0,0.0
3,19,5,5,0,5.0,0.0
3,19,5,5,15,15.0,0.0
3,19,5,5,30,34.0,22.0
